product_variant_id,product_id,sku,barcode_ean,sale_price,cost_price,weight_kg,icms_rate,ipi_rate,is_active_variant,product_name,description,brand_id,category_id,ncm_code,unit_of_measure,is_active_product,category_name,slug,parent_category_id,is_active_category,brand_name,country,is_active_brand
749,368,LHN-278783,5431926332282.0,1364.77,1041.81,29.666,17.0,0.0,True,Cabo Náutico 7039,Cabo de polipropileno trançado,2,11,18866604,M,True,Pintura Marítima,pintura-maritima,1.0,True,Mercury Marine,BR,True
750,369,LHN-467801,4667371251415.0,868.09,476.97,16.239,12.0,0.0,True,Hélice de Alumínio 393,,9,3,96313230,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Volvo Penta,JP,True
751,369,LHN-279704,9312236970172.0,1956.29,1105.25,23.88,17.0,5.0,True,Hélice de Alumínio 393,,9,3,96313230,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Volvo Penta,JP,True
752,370,LHN-315245,7365179004277.0,1997.91,1331.94,25.122,12.0,0.0,True,Tinta Antifouling 5865,Tinta antiincrustante 3.6L para casco,10,6,94493891,L,True,Velas,velas,3.0,True,MaxSea,JP,True
753,370,LHN-940190,7979814218525.0,3250.05,1555.05,33.118,18.0,0.0,True,Tinta Antifouling 5865,Tinta antiincrustante 3.6L para casco,10,6,94493891,L,True,Velas,velas,3.0,True,MaxSea,JP,True
754,371,LHN-535388,5514325719615.0,2879.74,1684.06,29.977,17.0,0.0,True,Motor de Popa 4088,Motor de popa 4 tempos para embarcações de lazer,11,7,71965261,UN,True,Âncoras,ncoras,1.0,True,BR Náutica,IT,True
755,372,LHN-743134,4479676261484.0,2481.91,1909.16,2.772,12.0,10.0,True,Vela Mestra 500,Vela mestra em dacron para veleiros 32 pés,9,13,20354506,UN,True,SEGURANÇA,seguranca,2.0,True,Volvo Penta,JP,True
756,373,LHN-200618,3110771972523.0,2189.05,1671.03,35.102,18.0,10.0,True,Cabo Náutico 2300,Cabo de polipropileno trançado,2,2,42788693,M,True,Cabos,cabos,,True,Mercury Marine,BR,True
757,373,LHN-106677,2583630217171.0,894.72,494.32,3.331,17.0,10.0,True,Cabo Náutico 2300,Cabo de polipropileno trançado,2,2,42788693,M,True,Cabos,cabos,,True,Mercury Marine,BR,True
758,373,LHN-759729,6230688672815.0,2929.87,1940.31,46.172,18.0,10.0,True,Cabo Náutico 2300,Cabo de polipropileno trançado,2,2,42788693,M,True,Cabos,cabos,,True,Mercury Marine,BR,True
759,374,LHN-035116,6781307452627.0,1563.67,827.34,32.874,17.0,10.0,True,Âncora Bruce 9527,Âncora de garra tipo Bruce em aço galvanizado,7,11,62684446,UN,True,Pintura Marítima,pintura-maritima,1.0,True,Lowrance,IT,True
760,374,LHN-546099,4682952722955.0,3179.38,1682.21,13.282,12.0,10.0,True,Âncora Bruce 9527,Âncora de garra tipo Bruce em aço galvanizado,7,11,62684446,UN,True,Pintura Marítima,pintura-maritima,1.0,True,Lowrance,IT,True
761,374,LHN-156891,8288138173793.0,1825.32,1404.09,34.718,17.0,10.0,True,Âncora Bruce 9527,Âncora de garra tipo Bruce em aço galvanizado,7,11,62684446,UN,True,Pintura Marítima,pintura-maritima,1.0,True,Lowrance,IT,True
762,375,LHN-345841,491477230128.0,3721.66,1969.13,18.159,12.0,10.0,True,Sonar Transducer 3481,Transdutor de sonar para profundidade,6,2,16912082,UN,True,Cabos,cabos,,True,Raymarine,,True
763,375,LHN-870744,9579404248499.0,1730.64,887.51,17.663,12.0,10.0,True,Sonar Transducer 3481,Transdutor de sonar para profundidade,6,2,16912082,UN,True,Cabos,cabos,,True,Raymarine,,True
764,376,LHN-395492,,1391.74,752.29,9.908,17.0,10.0,True,Defensa Náutica 7831,Defensa cilíndrica em PVC,6,6,48310348,PC,True,Velas,velas,3.0,True,Raymarine,,True
765,377,LHN-403349,8565498948743.0,3936.09,1892.35,0.409,17.0,5.0,True,Cabo Náutico 5117,Cabo de polipropileno trançado,7,8,35306823,M,True,Hélices,helices,1.0,True,Lowrance,IT,True
766,377,LHN-866836,2916428018191.0,4026.81,1890.52,5.338,18.0,10.0,True,Cabo Náutico 5117,Cabo de polipropileno trançado,7,8,35306823,M,True,Hélices,helices,1.0,True,Lowrance,IT,True
767,377,LHN-942463,8542292850830.0,736.94,354.3,49.996,12.0,5.0,True,Cabo Náutico 5117,Cabo de polipropileno trançado,7,8,35306823,M,True,Hélices,helices,1.0,True,Lowrance,IT,True
768,378,LHN-699082,5345459599411.0,1759.02,1134.85,0.291,17.0,10.0,True,Cabo Náutico 5157,Cabo de polipropileno trançado,6,11,30325557,M,True,Pintura Marítima,pintura-maritima,1.0,True,Raymarine,,True
769,378,LHN-965787,,113.1,53.1,37.063,12.0,0.0,True,Cabo Náutico 5157,Cabo de polipropileno trançado,6,11,30325557,M,True,Pintura Marítima,pintura-maritima,1.0,True,Raymarine,,True
770,379,LHN-636680,2166900654748.0,36.99,24.66,19.043,18.0,0.0,True,Bateria Náutica 3343,Bateria estacionária 105Ah náutica,1,6,80032637,UN,True,Velas,velas,3.0,True,Yamaha Marine,,True
771,379,LHN-824348,,699.53,362.45,16.911,18.0,0.0,True,Bateria Náutica 3343,Bateria estacionária 105Ah náutica,1,6,80032637,UN,True,Velas,velas,3.0,True,Yamaha Marine,,True
772,379,LHN-994013,4007655180992.0,2546.56,1552.78,9.254,17.0,0.0,True,Bateria Náutica 3343,Bateria estacionária 105Ah náutica,1,6,80032637,UN,True,Velas,velas,3.0,True,Yamaha Marine,,True
773,380,LHN-784860,6173781950131.0,1486.53,678.78,5.979,18.0,0.0,True,Sonar Transducer 8538,Transdutor de sonar para profundidade,11,11,91022994,UN,True,Pintura Marítima,pintura-maritima,1.0,True,BR Náutica,IT,True
774,381,LHN-829588,9578600298161.0,1042.25,783.65,44.873,18.0,10.0,False,Cabo Náutico 9083,Cabo de polipropileno trançado,11,6,18179420,M,True,Velas,velas,3.0,True,BR Náutica,IT,True
775,381,LHN-643594,,1432.75,961.58,22.689,17.0,10.0,True,Cabo Náutico 9083,Cabo de polipropileno trançado,11,6,18179420,M,True,Velas,velas,3.0,True,BR Náutica,IT,True
776,382,LHN-357278,816144213073.0,2342.94,1673.53,31.407,18.0,5.0,False,Cabo Náutico 4851,Cabo de polipropileno trançado,6,8,25635518,M,True,Hélices,helices,1.0,True,Raymarine,,True
777,382,LHN-044999,7742020132226.0,54.38,32.76,38.115,17.0,10.0,True,Cabo Náutico 4851,Cabo de polipropileno trançado,6,8,25635518,M,True,Hélices,helices,1.0,True,Raymarine,,True
778,382,LHN-044085,2161555743380.0,222.88,122.46,25.348,12.0,5.0,True,Cabo Náutico 4851,Cabo de polipropileno trançado,6,8,25635518,M,True,Hélices,helices,1.0,True,Raymarine,,True
779,383,LHN-604492,3066081425016.0,61.22,46.73,5.055,12.0,10.0,True,Sonar Transducer 7919,Transdutor de sonar para profundidade,8,8,68917102,UN,True,Hélices,helices,1.0,True,Simrad,,True
780,383,LHN-065674,,190.17,145.17,32.97,12.0,5.0,True,Sonar Transducer 7919,Transdutor de sonar para profundidade,8,8,68917102,UN,True,Hélices,helices,1.0,True,Simrad,,True
781,384,LHN-834456,,705.44,461.07,32.548,17.0,0.0,True,Bateria Náutica 684,Bateria estacionária 105Ah náutica,11,8,73320460,UN,True,Hélices,helices,1.0,True,BR Náutica,IT,True
782,384,LHN-048879,2173034606161.0,1205.82,726.4,23.154,17.0,0.0,True,Bateria Náutica 684,Bateria estacionária 105Ah náutica,11,8,73320460,UN,True,Hélices,helices,1.0,True,BR Náutica,IT,True
783,385,LHN-400600,7061132236975.0,2301.52,1438.45,41.285,12.0,10.0,True,GPS Plotter 5137,GPS chartplotter com cartografia,11,1,72966024,UN,True,Equipamentos,equipamentos,,True,BR Náutica,IT,True
784,386,LHN-810696,7998484979338.0,1752.63,1243.0,26.771,18.0,10.0,True,Sonar Transducer 9061,Transdutor de sonar para profundidade,8,6,85551590,UN,True,Velas,velas,3.0,True,Simrad,,True
785,386,LHN-881098,1589080101306.0,450.85,333.96,21.362,18.0,5.0,True,Sonar Transducer 9061,Transdutor de sonar para profundidade,8,6,85551590,UN,True,Velas,velas,3.0,True,Simrad,,True
786,387,LHN-186798,1417997277220.0,269.82,195.52,34.668,17.0,0.0,True,Cabo Náutico 6511,Cabo de polipropileno trançado,9,4,30582882,M,True,Motores,motores,3.0,True,Volvo Penta,JP,True
787,387,LHN-872089,,304.4,164.54,49.795,18.0,10.0,True,Cabo Náutico 6511,Cabo de polipropileno trançado,9,4,30582882,M,True,Motores,motores,3.0,True,Volvo Penta,JP,True
788,387,LHN-749820,267624226982.0,736.62,515.12,16.93,17.0,5.0,True,Cabo Náutico 6511,Cabo de polipropileno trançado,9,4,30582882,M,True,Motores,motores,3.0,True,Volvo Penta,JP,True
789,388,LHN-932798,,815.67,397.89,0.652,17.0,5.0,True,Cabo Náutico 8945,Cabo de polipropileno trançado,4,10,59613827,M,True,Iluminação,iluminacao,1.0,True,Honda Marine,,True
790,388,LHN-253749,7042506241221.0,3901.4,1990.51,7.387,17.0,10.0,True,Cabo Náutico 8945,Cabo de polipropileno trançado,4,10,59613827,M,True,Iluminação,iluminacao,1.0,True,Honda Marine,,True
791,388,LHN-518409,4418312175808.0,3334.43,1626.55,18.391,18.0,10.0,True,Cabo Náutico 8945,Cabo de polipropileno trançado,4,10,59613827,M,True,Iluminação,iluminacao,1.0,True,Honda Marine,,True
792,389,LHN-533747,3539595156061.0,388.03,275.2,41.463,18.0,0.0,True,Motor de Popa 5331,Motor de popa 4 tempos para embarcações de lazer,12,8,62052770,UN,True,Hélices,helices,1.0,True,Marisul,BR,True
793,389,LHN-741648,7058518376059.0,1310.13,818.83,42.769,18.0,0.0,True,Motor de Popa 5331,Motor de popa 4 tempos para embarcações de lazer,12,8,62052770,UN,True,Hélices,helices,1.0,True,Marisul,BR,True
794,389,LHN-683367,6813652636480.0,1970.92,920.99,10.849,17.0,5.0,True,Motor de Popa 5331,Motor de popa 4 tempos para embarcações de lazer,12,8,62052770,UN,True,Hélices,helices,1.0,True,Marisul,BR,True
795,390,LHN-429428,3754836961109.0,1245.37,813.97,23.966,17.0,5.0,True,Defensa Náutica 3955,Defensa cilíndrica em PVC,5,12,90002169,PC,True,Manutenção,manutencao,1.0,True,Garmin,,True
796,391,LHN-462198,7401170301851.0,1572.87,1008.25,49.513,18.0,10.0,True,Bússola de Bordo 5574,Bússola magnética líquida com iluminação,6,2,77620847,UN,True,Cabos,cabos,,True,Raymarine,,True
797,391,LHN-196330,,103.11,64.85,41.601,17.0,5.0,True,Bússola de Bordo 5574,Bússola magnética líquida com iluminação,6,2,77620847,UN,True,Cabos,cabos,,True,Raymarine,,True
798,392,LHN-800943,,2161.76,1403.74,13.093,12.0,10.0,False,Tinta Antifouling 3067,Tinta antiincrustante 3.6L para casco,12,9,34690522,L,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Marisul,BR,True
799,392,LHN-354919,5801356503826.0,487.86,266.59,11.304,18.0,0.0,True,Tinta Antifouling 3067,Tinta antiincrustante 3.6L para casco,12,9,34690522,L,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Marisul,BR,True
800,392,LHN-672540,9404976972049.0,153.59,75.29,26.686,17.0,5.0,True,Tinta Antifouling 3067,Tinta antiincrustante 3.6L para casco,12,9,34690522,L,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Marisul,BR,True
801,393,LHN-517796,9259757886073.0,1075.09,529.6,6.55,18.0,5.0,True,Hélice de Alumínio 2428,Hélice 3 pás para motor de popa,2,1,50440787,UN,True,Equipamentos,equipamentos,,True,Mercury Marine,BR,True
802,394,LHN-560155,2618774248610.0,1686.84,969.45,25.909,12.0,0.0,True,Sonar Transducer 2625,Transdutor de sonar para profundidade,9,6,18155340,UN,True,Velas,velas,3.0,True,Volvo Penta,JP,True
803,394,LHN-237835,1711231819703.0,2809.14,1633.22,35.248,12.0,0.0,True,Sonar Transducer 2625,Transdutor de sonar para profundidade,9,6,18155340,UN,True,Velas,velas,3.0,True,Volvo Penta,JP,True
804,394,LHN-629884,82005840850.0,1183.89,794.56,1.302,17.0,0.0,True,Sonar Transducer 2625,Transdutor de sonar para profundidade,9,6,18155340,UN,True,Velas,velas,3.0,True,Volvo Penta,JP,True
805,395,LHN-076205,,2540.41,1910.08,22.946,18.0,10.0,False,Vela Mestra 9165,Vela mestra em dacron para veleiros 32 pés,1,14,68539431,UN,True,Pesca,pesca,1.0,True,Yamaha Marine,,True
806,396,LHN-981462,8768814514251.0,964.88,694.16,8.591,17.0,5.0,True,Bússola de Bordo 8014,Bússola magnética líquida com iluminação,4,4,84535831,UN,True,Motores,motores,3.0,True,Honda Marine,,True
807,397,LHN-743815,9893261437071.0,431.13,301.49,42.698,12.0,0.0,True,GPS Plotter 3411,GPS chartplotter com cartografia,11,11,68105168,UN,False,Pintura Marítima,pintura-maritima,1.0,True,BR Náutica,IT,True
808,398,LHN-174227,4436335269519.0,353.21,255.95,4.832,17.0,10.0,True,Âncora Bruce 4713,Âncora de garra tipo Bruce em aço galvanizado,2,3,28227234,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Mercury Marine,BR,True
809,399,LHN-559862,3704202051620.0,3143.8,1603.98,8.805,18.0,10.0,True,Hélice de Alumínio 9811,Hélice 3 pás para motor de popa,4,2,33340919,UN,True,Cabos,cabos,,True,Honda Marine,,True
810,399,LHN-017277,8467211604212.0,1371.86,718.25,12.927,17.0,10.0,True,Hélice de Alumínio 9811,Hélice 3 pás para motor de popa,4,2,33340919,UN,True,Cabos,cabos,,True,Honda Marine,,True
811,400,LHN-697411,6457232645815.0,2527.1,1754.93,39.012,12.0,5.0,True,Vela Mestra 4667,Vela mestra em dacron para veleiros 32 pés,1,14,12324038,UN,True,Pesca,pesca,1.0,True,Yamaha Marine,,True
812,401,LHN-486654,8553867209755.0,151.29,91.69,43.606,18.0,10.0,False,Bússola de Bordo 4473,Bússola magnética líquida com iluminação,6,5,76008478,UN,False,Eletrônica Náutica,eletronica-nautica,2.0,True,Raymarine,,True
813,401,LHN-234166,4404865402041.0,3479.45,1757.3,14.153,17.0,0.0,True,Bússola de Bordo 4473,Bússola magnética líquida com iluminação,6,5,76008478,UN,False,Eletrônica Náutica,eletronica-nautica,2.0,True,Raymarine,,True
814,402,LHN-676092,3630068994828.0,2696.67,1912.53,9.243,18.0,10.0,True,Tinta Antifouling 3241,Tinta antiincrustante 3.6L para casco,5,6,40131203,L,True,Velas,velas,3.0,True,Garmin,,True
815,403,LHN-587279,8649714102246.0,2213.0,1146.63,30.542,17.0,5.0,True,Vela Mestra 807,Vela mestra em dacron para veleiros 32 pés,3,9,74989022,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Suzuki Marine,DE,True
816,404,LHN-432994,2319526574642.0,3142.72,1525.59,21.952,17.0,10.0,True,Bússola de Bordo 679,Bússola magnética líquida com iluminação,12,8,11565541,UN,True,Hélices,helices,1.0,True,Marisul,BR,True
817,405,LHN-973753,,1954.94,1448.1,42.271,17.0,5.0,True,Bateria Náutica 9124,Bateria estacionária 105Ah náutica,12,6,54430409,UN,False,Velas,velas,3.0,True,Marisul,BR,True
818,405,LHN-214973,7864981871089.0,2561.11,1196.78,11.753,12.0,10.0,True,Bateria Náutica 9124,Bateria estacionária 105Ah náutica,12,6,54430409,UN,False,Velas,velas,3.0,True,Marisul,BR,True
819,406,LHN-614423,7079317833765.0,2643.99,1218.43,21.364,12.0,5.0,True,Motor de Popa 6404,Motor de popa 4 tempos para embarcações de lazer,8,13,55105413,UN,True,SEGURANÇA,seguranca,2.0,True,Simrad,,True
820,406,LHN-249387,,1735.78,1325.02,12.162,12.0,0.0,True,Motor de Popa 6404,Motor de popa 4 tempos para embarcações de lazer,8,13,55105413,UN,True,SEGURANÇA,seguranca,2.0,True,Simrad,,True
821,406,LHN-359056,,2513.67,1478.63,23.348,18.0,5.0,True,Motor de Popa 6404,Motor de popa 4 tempos para embarcações de lazer,8,13,55105413,UN,True,SEGURANÇA,seguranca,2.0,True,Simrad,,True
822,407,LHN-339516,7740832854794.0,257.87,157.24,41.555,17.0,5.0,True,Motor de Popa 3225,Motor de popa 4 tempos para embarcações de lazer,7,13,48634485,UN,True,SEGURANÇA,seguranca,2.0,True,Lowrance,IT,True
823,408,LHN-775039,1508920190775.0,2460.16,1464.38,18.394,18.0,0.0,True,Sonar Transducer 7193,Transdutor de sonar para profundidade,8,5,85813738,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Simrad,,True
824,408,LHN-127008,,500.79,343.01,20.171,18.0,0.0,True,Sonar Transducer 7193,Transdutor de sonar para profundidade,8,5,85813738,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Simrad,,True
825,408,LHN-511507,2038868336717.0,1742.58,1290.8,42.505,12.0,5.0,True,Sonar Transducer 7193,Transdutor de sonar para profundidade,8,5,85813738,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Simrad,,True
826,409,LHN-115271,,1042.39,672.51,32.871,18.0,0.0,True,Hélice de Alumínio 9928,Hélice 3 pás para motor de popa,8,12,61240473,UN,True,Manutenção,manutencao,1.0,True,Simrad,,True
827,409,LHN-368112,4348331652854.0,3554.57,1963.85,27.138,18.0,0.0,True,Hélice de Alumínio 9928,Hélice 3 pás para motor de popa,8,12,61240473,UN,True,Manutenção,manutencao,1.0,True,Simrad,,True
828,410,LHN-391369,9420754084988.0,3368.43,1727.4,9.622,17.0,5.0,True,Vela Mestra 207,Vela mestra em dacron para veleiros 32 pés,12,8,65905892,UN,True,Hélices,helices,1.0,True,Marisul,BR,True
829,410,LHN-194601,7510187385294.0,2736.28,1328.29,23.675,17.0,10.0,True,Vela Mestra 207,Vela mestra em dacron para veleiros 32 pés,12,8,65905892,UN,True,Hélices,helices,1.0,True,Marisul,BR,True
830,411,LHN-134362,9707380418883.0,2149.95,1493.02,36.474,12.0,0.0,True,Motor de Popa 684,Motor de popa 4 tempos para embarcações de lazer,8,2,69191185,UN,True,Cabos,cabos,,True,Simrad,,True
831,411,LHN-615511,6645321474075.0,1462.39,865.32,8.434,12.0,10.0,True,Motor de Popa 684,Motor de popa 4 tempos para embarcações de lazer,8,2,69191185,UN,True,Cabos,cabos,,True,Simrad,,True
832,411,LHN-112073,1604098081775.0,1858.79,860.55,8.045,17.0,0.0,True,Motor de Popa 684,Motor de popa 4 tempos para embarcações de lazer,8,2,69191185,UN,True,Cabos,cabos,,True,Simrad,,True
833,412,LHN-693851,1257481663678.0,54.33,27.44,8.017,17.0,10.0,True,Motor de Popa 6647,Motor de popa 4 tempos para embarcações de lazer,4,1,45597527,UN,True,Equipamentos,equipamentos,,True,Honda Marine,,True
834,412,LHN-984957,9239121441497.0,98.79,72.11,11.679,18.0,0.0,True,Motor de Popa 6647,Motor de popa 4 tempos para embarcações de lazer,4,1,45597527,UN,True,Equipamentos,equipamentos,,True,Honda Marine,,True
835,413,LHN-568799,1386770465768.0,656.94,490.25,0.616,12.0,0.0,True,Cabo Náutico 5471,Cabo de polipropileno trançado,1,3,49163228,M,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Yamaha Marine,,True
836,413,LHN-790634,461920387181.0,3757.03,1907.12,23.548,17.0,0.0,True,Cabo Náutico 5471,Cabo de polipropileno trançado,1,3,49163228,M,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Yamaha Marine,,True
837,414,LHN-622042,8204169214809.0,848.55,652.73,35.883,18.0,5.0,True,Âncora Bruce 5302,Âncora de garra tipo Bruce em aço galvanizado,5,14,88147983,UN,True,Pesca,pesca,1.0,True,Garmin,,True
838,414,LHN-825943,991093308817.0,2379.75,1286.35,37.951,18.0,10.0,True,Âncora Bruce 5302,Âncora de garra tipo Bruce em aço galvanizado,5,14,88147983,UN,True,Pesca,pesca,1.0,True,Garmin,,True
839,415,LHN-952863,7606644572205.0,3036.68,1488.57,42.728,18.0,0.0,True,Bateria Náutica 6140,Bateria estacionária 105Ah náutica,4,6,46994036,UN,True,Velas,velas,3.0,True,Honda Marine,,True
840,416,LHN-630683,7300336219736.0,3049.1,1929.81,3.957,17.0,10.0,True,Tinta Antifouling 9500,Tinta antiincrustante 3.6L para casco,1,8,17723256,L,True,Hélices,helices,1.0,True,Yamaha Marine,,True
841,416,LHN-141578,1866118362343.0,3516.69,1942.92,10.886,18.0,10.0,True,Tinta Antifouling 9500,Tinta antiincrustante 3.6L para casco,1,8,17723256,L,True,Hélices,helices,1.0,True,Yamaha Marine,,True
842,417,LHN-256482,8270775466918.0,912.45,581.18,13.59,18.0,10.0,True,Bússola de Bordo 6310,Bússola magnética líquida com iluminação,12,9,91780929,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Marisul,BR,True
843,417,LHN-218363,8089876605894.0,2953.89,1869.55,20.869,18.0,10.0,True,Bússola de Bordo 6310,Bússola magnética líquida com iluminação,12,9,91780929,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Marisul,BR,True
844,417,LHN-874108,2094754608191.0,2462.33,1367.96,45.682,12.0,0.0,True,Bússola de Bordo 6310,Bússola magnética líquida com iluminação,12,9,91780929,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Marisul,BR,True
845,418,LHN-433136,,1753.95,1270.98,41.357,12.0,5.0,True,Tinta Antifouling 6959,Tinta antiincrustante 3.6L para casco,11,3,23181003,L,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,BR Náutica,IT,True
846,419,LHN-571657,4701659708113.0,1326.12,844.66,32.786,12.0,0.0,True,Defensa Náutica 9143,Defensa cilíndrica em PVC,7,1,57723119,PC,True,Equipamentos,equipamentos,,True,Lowrance,IT,True
847,420,LHN-719451,8338482293231.0,390.46,273.05,20.356,12.0,10.0,True,Colete Salva-Vidas 6879,Colete homologado classe III,6,8,50321778,UN,True,Hélices,helices,1.0,True,Raymarine,,True
848,420,LHN-638762,1060860987995.0,1760.0,1189.19,12.882,12.0,10.0,True,Colete Salva-Vidas 6879,Colete homologado classe III,6,8,50321778,UN,True,Hélices,helices,1.0,True,Raymarine,,True
849,421,LHN-934721,6213430876181.0,383.9,264.76,11.779,12.0,10.0,True,Hélice de Alumínio 314,Hélice 3 pás para motor de popa,10,1,24878567,UN,True,Equipamentos,equipamentos,,True,MaxSea,JP,True
850,421,LHN-960672,8971844611986.0,450.94,280.09,46.011,17.0,0.0,True,Hélice de Alumínio 314,Hélice 3 pás para motor de popa,10,1,24878567,UN,True,Equipamentos,equipamentos,,True,MaxSea,JP,True
851,422,LHN-662962,8574450642940.0,2392.16,1584.21,34.744,18.0,5.0,True,Sonar Transducer 7193,Transdutor de sonar para profundidade,11,14,57534669,UN,True,Pesca,pesca,1.0,True,BR Náutica,IT,True
852,422,LHN-300953,5745905296879.0,2066.47,1160.94,49.506,17.0,5.0,True,Sonar Transducer 7193,Transdutor de sonar para profundidade,11,14,57534669,UN,True,Pesca,pesca,1.0,True,BR Náutica,IT,True
853,423,LHN-578645,,258.05,121.15,30.886,18.0,10.0,True,GPS Plotter 5583,GPS chartplotter com cartografia,4,3,51584937,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Honda Marine,,True
854,424,LHN-825766,3366372041513.0,3163.03,1437.74,29.33,18.0,5.0,True,Colete Salva-Vidas 8874,Colete homologado classe III,6,13,39288587,UN,True,SEGURANÇA,seguranca,2.0,True,Raymarine,,True
855,424,LHN-658377,872667615930.0,256.62,135.78,44.736,12.0,5.0,True,Colete Salva-Vidas 8874,Colete homologado classe III,6,13,39288587,UN,True,SEGURANÇA,seguranca,2.0,True,Raymarine,,True
856,425,LHN-760445,8102643315793.0,2787.35,1639.62,4.574,17.0,0.0,True,Bateria Náutica 2254,Bateria estacionária 105Ah náutica,10,1,77427725,UN,True,Equipamentos,equipamentos,,True,MaxSea,JP,True
857,425,LHN-743801,1613888655034.0,2426.65,1318.83,9.96,17.0,5.0,True,Bateria Náutica 2254,Bateria estacionária 105Ah náutica,10,1,77427725,UN,True,Equipamentos,equipamentos,,True,MaxSea,JP,True
858,426,LHN-516947,2904846636578.0,1953.89,1293.97,33.159,12.0,0.0,True,Motor de Popa 1296,Motor de popa 4 tempos para embarcações de lazer,2,13,39867507,UN,True,SEGURANÇA,seguranca,2.0,True,Mercury Marine,BR,True
859,426,LHN-195215,,1826.88,1038.0,39.744,12.0,10.0,True,Motor de Popa 1296,Motor de popa 4 tempos para embarcações de lazer,2,13,39867507,UN,True,SEGURANÇA,seguranca,2.0,True,Mercury Marine,BR,True
860,426,LHN-334696,3501243844835.0,1771.14,1157.61,14.879,12.0,5.0,True,Motor de Popa 1296,Motor de popa 4 tempos para embarcações de lazer,2,13,39867507,UN,True,SEGURANÇA,seguranca,2.0,True,Mercury Marine,BR,True
861,427,LHN-708270,5698368469949.0,948.48,486.4,47.734,18.0,10.0,True,Âncora Bruce 5445,Âncora de garra tipo Bruce em aço galvanizado,3,1,50707259,UN,True,Equipamentos,equipamentos,,True,Suzuki Marine,DE,True
862,428,LHN-028460,5307559350330.0,3102.21,1470.24,28.238,18.0,5.0,True,Sonar Transducer 8490,Transdutor de sonar para profundidade,7,10,83075210,UN,True,Iluminação,iluminacao,1.0,True,Lowrance,IT,True
863,428,LHN-926760,9887697687506.0,2108.46,980.68,21.147,18.0,0.0,False,Sonar Transducer 8490,Transdutor de sonar para profundidade,7,10,83075210,UN,True,Iluminação,iluminacao,1.0,True,Lowrance,IT,True
864,428,LHN-949202,9441767103220.0,2552.53,1372.33,8.851,18.0,0.0,True,Sonar Transducer 8490,Transdutor de sonar para profundidade,7,10,83075210,UN,True,Iluminação,iluminacao,1.0,True,Lowrance,IT,True
865,429,LHN-721969,3782529704450.0,1629.36,764.96,38.56,17.0,10.0,True,GPS Plotter 3591,GPS chartplotter com cartografia,4,10,36710807,UN,True,Iluminação,iluminacao,1.0,True,Honda Marine,,True
866,430,LHN-620395,2787187253211.0,738.01,396.78,28.786,12.0,0.0,True,GPS Plotter 9763,GPS chartplotter com cartografia,6,11,43935698,UN,True,Pintura Marítima,pintura-maritima,1.0,True,Raymarine,,True
867,430,LHN-029203,7885759126606.0,2382.34,1577.71,35.686,18.0,5.0,True,GPS Plotter 9763,GPS chartplotter com cartografia,6,11,43935698,UN,True,Pintura Marítima,pintura-maritima,1.0,True,Raymarine,,True
868,430,LHN-414152,1630010954476.0,246.02,150.93,29.496,17.0,10.0,True,GPS Plotter 9763,GPS chartplotter com cartografia,6,11,43935698,UN,True,Pintura Marítima,pintura-maritima,1.0,True,Raymarine,,True
869,431,LHN-937943,,3742.28,1980.04,49.313,17.0,5.0,True,Hélice de Alumínio 571,Hélice 3 pás para motor de popa,1,8,46679826,UN,True,Hélices,helices,1.0,True,Yamaha Marine,,True
870,431,LHN-333768,6052635961557.0,1480.82,813.64,4.64,12.0,10.0,True,Hélice de Alumínio 571,Hélice 3 pás para motor de popa,1,8,46679826,UN,True,Hélices,helices,1.0,True,Yamaha Marine,,True
871,431,LHN-679441,,2753.33,1629.19,24.772,18.0,0.0,True,Hélice de Alumínio 571,Hélice 3 pás para motor de popa,1,8,46679826,UN,True,Hélices,helices,1.0,True,Yamaha Marine,,True
872,432,LHN-588613,7839528900492.0,4128.07,1938.06,22.024,17.0,5.0,True,Defensa Náutica 2623,Defensa cilíndrica em PVC,1,5,61967754,PC,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Yamaha Marine,,True
873,432,LHN-325504,4599207099864.0,1077.71,552.67,33.248,12.0,5.0,True,Defensa Náutica 2623,Defensa cilíndrica em PVC,1,5,61967754,PC,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Yamaha Marine,,True
